qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.009999275207519531,0.01399993896484375,0.012999534606933594,0.016999483108520508,0.016058683395385742,0.017982959747314453,0.01000666618347168
0.011000633239746094,0.014999866485595703,0.01600050926208496,0.017992496490478516,0.0160067081451416,0.020000457763671875,0.011000633239746094
0.010999441146850586,0.0149993896484375,0.015000581741333008,0.018000364303588867,0.015999794006347656,0.018992900848388672,0.011007547378540039
0.010990619659423828,0.015057802200317383,0.015001773834228516,0.017942190170288086,0.015000581741333008,0.01699972152709961,0.01100015640258789
0.011000871658325195,0.013999462127685547,0.015000581741333008,0.01599860191345215,0.01500082015991211,0.01799941062927246,0.011000394821166992
0.01000070571899414,0.015000104904174805,0.015000581741333008,0.015998363494873047,0.016003847122192383,0.01799607276916504,0.009999990463256836
0.010999679565429688,0.014000892639160156,0.01399993896484375,0.01599907875061035,0.01600027084350586,0.019000530242919922,0.009999752044677734
0.010999679565429688,0.014061450958251953,0.013952493667602539,0.016998767852783203,0.015999317169189453,0.019001483917236328,0.010998964309692383
0.009999513626098633,0.01499319076538086,0.015006542205810547,0.01699995994567871,0.016000032424926758,0.019001007080078125,0.011999845504760742
0.009999275207519531,0.01600027084350586,0.014999866485595703,0.016999006271362305,0.01600050926208496,0.018999576568603516,0.011000633239746094
0.012000083923339844,0.015001058578491211,0.01499795913696289,0.017002344131469727,0.015999317169189453,0.01899266242980957,0.011010169982910156
0.01099848747253418,0.013998746871948242,0.01300048828125,0.016000032424926758,0.016000032424926758,0.017000675201416016,0.010999679565429688
0.00999903678894043,0.014000654220581055,0.013000249862670898,0.016003847122192383,0.014995336532592773,0.01800060272216797,0.010999441146850586
0.010000467300415039,0.014999628067016602,0.014000415802001953,0.015999555587768555,0.014993906021118164,0.017000198364257812,0.009999752044677734
0.009999990463256836,0.01399993896484375,0.013999700546264648,0.017999649047851562,0.0149993896484375,0.017999649047851562,0.010999679565429688
0.011000394821166992,0.014000177383422852,0.01399993896484375,0.015999555587768555,0.015000104904174805,0.016999483108520508,0.011000633239746094
0.010999917984008789,0.014000177383422852,0.014007568359375,0.017992496490478516,0.014999628067016602,0.01800227165222168,0.009999990463256836
0.009999752044677734,0.014001131057739258,0.013999700546264648,0.015999555587768555,0.015001058578491211,0.018007278442382812,0.010999917984008789
0.010000944137573242,0.013998746871948242,0.013990402221679688,0.01800704002380371,0.014000177383422852,0.018001079559326172,0.009999752044677734
0.009991884231567383,0.014006853103637695,0.01399993896484375,0.01600027084350586,0.014992237091064453,0.018007993698120117,0.009999990463256836
0.010999441146850586,0.014001131057739258,0.013001203536987305,0.015998125076293945,0.014999628067016602,0.018000125885009766,0.01100015640258789
0.010003328323364258,0.01398921012878418,0.014007091522216797,0.015000343322753906,0.014999628067016602,0.018993139266967773,0.01000070571899414
0.01100015640258789,0.01600027084350586,0.014999628067016602,0.017999887466430664,0.014999866485595703,0.018002033233642578,0.010997772216796875
0.01000070571899414,0.014000415802001953,0.013999223709106445,0.015000104904174805,0.014999866485595703,0.01999974250793457,0.01100015640258789
0.010000228881835938,0.014000177383422852,0.014000177383422852,0.015999317169189453,0.015000581741333008,0.018000125885009766,0.011007308959960938
0.009999513626098633,0.01399993896484375,0.014000415802001953,0.016999006271362305,0.015000581741333008,0.01699972152709961,0.011000394821166992
0.010002374649047852,0.013997554779052734,0.01400303840637207,0.015989065170288086,0.015000343322753906,0.016999483108520508,0.011006593704223633
0.010994434356689453,0.015002012252807617,0.012998580932617188,0.015999555587768555,0.015000104904174805,0.016999483108520508,0.011000394821166992
0.010999679565429688,0.014000177383422852,0.013000011444091797,0.016999483108520508,0.015000343322753906,0.017999887466430664,0.010000467300415039
0.009999513626098633,0.01506662368774414,0.013995170593261719,0.016008853912353516,0.014985084533691406,0.018952369689941406,0.009998321533203125
0.010000228881835938,0.015000104904174805,0.013999700546264648,0.015003442764282227,0.013999462127685547,0.018000125885009766,0.01100015640258789
0.009998798370361328,0.013999462127685547,0.015001058578491211,0.015056848526000977,0.014949560165405273,0.01699972152709961,0.010990619659423828
0.010009527206420898,0.01304769515991211,0.012999296188354492,0.01595163345336914,0.013992547988891602,0.018007993698120117,0.010992050170898438
0.009999513626098633,0.014013528823852539,0.013986825942993164,0.01799917221069336,0.015999794006347656,0.01800251007080078,0.010999441146850586
0.010000228881835938,0.014000654220581055,0.01399993896484375,0.016999244689941406,0.01600027084350586,0.018006563186645508,0.010993719100952148
0.010999679565429688,0.014000415802001953,0.015058755874633789,0.01594710350036621,0.01600027084350586,0.016993045806884766,0.010000467300415039
0.010000467300415039,0.014000177383422852,0.01300048828125,0.016998767852783203,0.015000581741333008,0.017999887466430664,0.010999441146850586
0.010000467300415039,0.014001131057739258,0.013999700546264648,0.014998197555541992,0.015010356903076172,0.0179901123046875,0.011008501052856445
0.010999917984008789,0.014056921005249023,0.013940811157226562,0.01999974250793457,0.01600027084350586,0.02099466323852539,0.009998798370361328
0.010068178176879883,0.015938758850097656,0.014999866485595703,0.01699995994567871,0.01900029182434082,0.017992734909057617,0.010000467300415039
0.011000394821166992,0.01600050926208496,0.014999151229858398,0.017000198364257812,0.015999794006347656,0.017999887466430664,0.009999752044677734
0.011000394821166992,0.014000177383422852,0.014000415802001953,0.01799917221069336,0.015000343322753906,0.020999670028686523,0.010999917984008789
0.010000467300415039,0.01399993896484375,0.014000177383422852,0.01599907875061035,0.016000747680664062,0.01799941062927246,0.01100015640258789
0.009999990463256836,0.014000415802001953,0.014000177383422852,0.016999244689941406,0.015000104904174805,0.017999887466430664,0.011000394821166992
0.01100015640258789,0.01300048828125,0.016078472137451172,0.015985488891601562,0.015941381454467773,0.017999649047851562,0.011000394821166992
0.010000228881835938,0.014998674392700195,0.012999773025512695,0.014998435974121094,0.014992952346801758,0.018007516860961914,0.009993314743041992
0.009999275207519531,0.013000249862670898,0.013000011444091797,0.015000343322753906,0.0149993896484375,0.017999649047851562,0.011000871658325195
0.009999275207519531,0.014992713928222656,0.013008356094360352,0.014991998672485352,0.01500844955444336,0.016998291015625,0.01000070571899414
0.00999903678894043,0.01500082015991211,0.012998342514038086,0.016000032424926758,0.013999700546264648,0.018000125885009766,0.010000228881835938
0.010992765426635742,0.014000654220581055,0.013000726699829102,0.01599907875061035,0.015999794006347656,0.017999649047851562,0.009999990463256836
0.010000467300415039,0.015054464340209961,0.014952421188354492,0.017000198364257812,0.014999628067016602,0.01699995994567871,0.010999679565429688
0.01000070571899414,0.013999462127685547,0.01400303840637207,0.015996932983398438,0.015001058578491211,0.017000198364257812,0.010004997253417969
0.00999593734741211,0.0149993896484375,0.013000011444091797,0.016999244689941406,0.01699995994567871,0.019000768661499023,0.010999202728271484
0.010999679565429688,0.014000892639160156,0.014000654220581055,0.01399993896484375,0.015000581741333008,0.017992019653320312,0.011000633239746094
0.010000228881835938,0.013990640640258789,0.014999628067016602,0.017999649047851562,0.014999628067016602,0.018015623092651367,0.010985136032104492
0.01100015640258789,0.014999866485595703,0.013999462127685547,0.016997814178466797,0.015000104904174805,0.018070697784423828,0.010938644409179688
0.009998798370361328,0.013992547988891602,0.013008356094360352,0.016001224517822266,0.014999151229858398,0.017991065979003906,0.012086868286132812
0.009984731674194336,0.013936996459960938,0.014002084732055664,0.01799774169921875,0.0149993896484375,0.01900005340576172,0.011000394821166992
0.010000228881835938,0.014999866485595703,0.015000104904174805,0.016001462936401367,0.015990495681762695,0.01900768280029297,0.012000083923339844
0.010000467300415039,0.015999794006347656,0.015001058578491211,0.016999244689941406,0.016000032424926758,0.018999099731445312,0.011000394821166992
0.010993003845214844,0.014011383056640625,0.014992475509643555,0.017004013061523438,0.014999628067016602,0.018006086349487305,0.009996652603149414
0.009996891021728516,0.012990713119506836,0.013000011444091797,0.014999866485595703,0.015000343322753906,0.018001556396484375,0.01099848747253418
0.01000070571899414,0.0149993896484375,0.0149993896484375,0.018000125885009766,0.015999794006347656,0.019001245498657227,0.011000871658325195
0.010003089904785156,0.014998912811279297,0.015000343322753906,0.015999317169189453,0.016000747680664062,0.01999974250793457,0.010993003845214844
0.011007070541381836,0.01500082015991211,0.014998674392700195,0.016993045806884766,0.015007257461547852,0.018993377685546875,0.011007547378540039
0.010999441146850586,0.014991998672485352,0.014009237289428711,0.016999483108520508,0.0149993896484375,0.017993688583374023,0.009996175765991211
0.009999990463256836,0.01500082015991211,0.013998985290527344,0.017000436782836914,0.01699233055114746,0.018009662628173828,0.010997533798217773
0.010000944137573242,0.015001773834228516,0.013999700546264648,0.018997907638549805,0.01899266242980957,0.018007278442382812,0.010993003845214844
0.01000666618347168,0.014000415802001953,0.013999462127685547,0.017000675201416016,0.0149993896484375,0.017003536224365234,0.010996580123901367
0.010000467300415039,0.013999700546264648,0.014000415802001953,0.0159909725189209,0.013999700546264648,0.018000125885009766,0.010999917984008789
0.010000228881835938,0.01399993896484375,0.015000343322753906,0.015069961547851562,0.014938592910766602,0.017000436782836914,0.011002779006958008
0.009998798370361328,0.014992952346801758,0.014005661010742188,0.01699972152709961,0.015000343322753906,0.019000768661499023,0.010999441146850586
0.01099395751953125,0.015006065368652344,0.01500082015991211,0.016991376876831055,0.01600790023803711,0.01900005340576172,0.011000633239746094
0.010999202728271484,0.015000343322753906,0.014001846313476562,0.01800060272216797,0.014997243881225586,0.019002437591552734,0.010993480682373047
0.01100921630859375,0.01599717140197754,0.015001773834228516,0.017998456954956055,0.015999794006347656,0.01900029182434082,0.01199960708618164
0.011000633239746094,0.013999700546264648,0.014999866485595703,0.016000032424926758,0.01600050926208496,0.01799941062927246,0.010999679565429688
0.009999752044677734,0.014000415802001953,0.015001296997070312,0.01699042320251465,0.015007972717285156,0.01999950408935547,0.011001348495483398
0.010998725891113281,0.014999866485595703,0.01600027084350586,0.016002178192138672,0.015990257263183594,0.019007205963134766,0.0110015869140625
0.010998964309692383,0.015000104904174805,0.013999462127685547,0.017000436782836914,0.015999317169189453,0.018000364303588867,0.01100015640258789
0.010999917984008789,0.014999628067016602,0.014999866485595703,0.017000198364257812,0.016000747680664062,0.01900196075439453,0.009997844696044922
0.010009288787841797,0.013998270034790039,0.014003753662109375,0.016996383666992188,0.014999628067016602,0.018999576568603516,0.011000871658325195
0.009991884231567383,0.014000177383422852,0.012999773025512695,0.01699972152709961,0.015001058578491211,0.017998933792114258,0.011001110076904297
0.00999903678894043,0.014099597930908203,0.012900114059448242,0.018000364303588867,0.016007184982299805,0.01799941062927246,0.011000633239746094
0.010005474090576172,0.01400136947631836,0.015001296997070312,0.014998674392700195,0.015002250671386719,0.017999649047851562,0.010999202728271484
0.010998725891113281,0.013992071151733398,0.014007806777954102,0.015992403030395508,0.015008687973022461,0.018998384475708008,0.011020898818969727
0.010979413986206055,0.014000177383422852,0.012999534606933594,0.014998674392700195,0.014001131057739258,0.01799941062927246,0.009999752044677734
0.010000228881835938,0.014000892639160156,0.013003110885620117,0.01598811149597168,0.016008377075195312,0.01799917221069336,0.0110015869140625
0.009998559951782227,0.014001131057739258,0.013998985290527344,0.016000747680664062,0.0149993896484375,0.018000125885009766,0.010000228881835938
0.010000944137573242,0.013999462127685547,0.013000965118408203,0.01599907875061035,0.016000747680664062,0.017000198364257812,0.010000944137573242
0.00999903678894043,0.014000415802001953,0.014000654220581055,0.015999317169189453,0.015001058578491211,0.017999649047851562,0.010998725891113281
0.011001825332641602,0.012997865676879883,0.014000415802001953,0.015999317169189453,0.015000581741333008,0.01699995994567871,0.011000394821166992
0.009999275207519531,0.014000415802001953,0.01399993896484375,0.01600027084350586,0.0149993896484375,0.018000125885009766,0.010999679565429688
0.010006189346313477,0.013993978500366211,0.014000892639160156,0.01599907875061035,0.015000581741333008,0.018000125885009766,0.010001420974731445
0.009994983673095703,0.015001296997070312,0.013999223709106445,0.01699972152709961,0.01499319076538086,0.01699995994567871,0.011000394821166992
0.010000467300415039,0.015000104904174805,0.013999462127685547,0.01699972152709961,0.015000104904174805,0.019069910049438477,0.011937618255615234
0.009999275207519531,0.01399993896484375,0.013999700546264648,0.01399993896484375,0.015000104904174805,0.01700448989868164,0.010995864868164062
0.009999990463256836,0.013999223709106445,0.01399993896484375,0.017000675201416016,0.0149993896484375,0.018000364303588867,0.010001659393310547
0.009998321533203125,0.014000415802001953,0.01399993896484375,0.016999483108520508,0.016000986099243164,0.02099919319152832,0.011000394821166992
0.010999441146850586,0.014000415802001953,0.014000415802001953,0.01799941062927246,0.015000104904174805,0.01800060272216797,0.010999441146850586
0.009000539779663086,0.014999151229858398,0.01399993896484375,0.017000436782836914,0.014999866485595703,0.018000125885009766,0.011000394821166992
0.009999990463256836,0.0149993896484375,0.01399993896484375,0.01600027084350586,0.015005350112915039,0.017999887466430664,0.011000633239746094
0.01100015640258789,0.013999700546264648,0.014000177383422852,0.015000104904174805,0.014999866485595703,0.016999244689941406,0.010000228881835938
0.009999752044677734,0.013999223709106445,0.014000177383422852,0.017000198364257812,0.01399993896484375,0.017008066177368164,0.010999202728271484
0.011005640029907227,0.013989448547363281,0.013999462127685547,0.017002105712890625,0.014998674392700195,0.017998218536376953,0.011000633239746094
0.009999990463256836,0.013999223709106445,0.013999700546264648,0.016000032424926758,0.014999866485595703,0.01800084114074707,0.010998964309692383
0.010000467300415039,0.01300048828125,0.014998912811279297,0.01600027084350586,0.014999628067016602,0.02001214027404785,0.011988162994384766
0.010999917984008789,0.014000415802001953,0.015008687973022461,0.016989946365356445,0.014999866485595703,0.019008159637451172,0.010999917984008789
0.010999917984008789,0.012999773025512695,0.013991355895996094,0.015999794006347656,0.015999794006347656,0.01699995994567871,0.009999990463256836
0.010000228881835938,0.015000581741333008,0.012999296188354492,0.014999866485595703,0.014000177383422852,0.017999649047851562,0.010999917984008789
0.010000944137573242,0.013999462127685547,0.01399993896484375,0.017000198364257812,0.015000581741333008,0.017998933792114258,0.01100015640258789
0.009999990463256836,0.014000415802001953,0.01399993896484375,0.01699972152709961,0.014999866485595703,0.017999887466430664,0.01100015640258789
0.009999990463256836,0.015000104904174805,0.016009092330932617,0.016999483108520508,0.013999462127685547,0.017000913619995117,0.010999679565429688
0.009999513626098633,0.014000415802001953,0.01400303840637207,0.01599717140197754,0.014999866485595703,0.018000364303588867,0.009999990463256836
0.010999917984008789,0.014000415802001953,0.014999151229858398,0.017008543014526367,0.014999151229858398,0.018000125885009766,0.010999679565429688
0.011000633239746094,0.013999223709106445,0.014004945755004883,0.01699995994567871,0.014991283416748047,0.018009185791015625,0.01099848747253418
0.010994195938110352,0.014005899429321289,0.014000892639160156,0.017002344131469727,0.015998125076293945,0.018998384475708008,0.010992288589477539
0.011008262634277344,0.01600027084350586,0.015999794006347656,0.015993595123291016,0.014999866485595703,0.017999649047851562,0.010999679565429688
0.010000228881835938,0.015000343322753906,0.013999700546264648,0.014999866485595703,0.014999866485595703,0.018000125885009766,0.010999679565429688
0.010000467300415039,0.014000177383422852,0.014000892639160156,0.015999555587768555,0.01599907875061035,0.017999887466430664,0.01100015640258789
0.010000228881835938,0.014000654220581055,0.013999462127685547,0.01600050926208496,0.015999794006347656,0.018006324768066406,0.010000228881835938
0.008999347686767578,0.01500701904296875,0.013993501663208008,0.015992164611816406,0.015007257461547852,0.017992734909057617,0.011007070541381836
0.01000070571899414,0.013000249862670898,0.01399993896484375,0.01699972152709961,0.014999628067016602,0.01800084114074707,0.010999679565429688
0.011000633239746094,0.013991594314575195,0.014007806777954102,0.015999555587768555,0.014993429183959961,0.018001079559326172,0.009999275207519531
0.011000394821166992,0.014000654220581055,0.013998985290527344,0.014999866485595703,0.015000104904174805,0.017999887466430664,0.009999990463256836
0.01100015640258789,0.014000654220581055,0.014999628067016602,0.015999317169189453,0.015000104904174805,0.017999887466430664,0.011000633239746094
0.011000394821166992,0.015001296997070312,0.01399850845336914,0.014999628067016602,0.014999866485595703,0.017000198364257812,0.011000633239746094
0.009999752044677734,0.014001131057739258,0.013998985290527344,0.017000198364257812,0.014999866485595703,0.018000125885009766,0.009999513626098633
0.009999990463256836,0.013999700546264648,0.014000654220581055,0.01699972152709961,0.014999628067016602,0.018000125885009766,0.010999679565429688
0.010000228881835938,0.014000654220581055,0.014999866485595703,0.015999317169189453,0.015000343322753906,0.018999814987182617,0.010000228881835938
0.009988069534301758,0.015000104904174805,0.014000177383422852,0.016999483108520508,0.014999866485595703,0.018000125885009766,0.010999917984008789
0.010000228881835938,0.01399993896484375,0.013999462127685547,0.014998674392700195,0.01600027084350586,0.018000125885009766,0.010000228881835938
0.010000467300415039,0.014000892639160156,0.013999462127685547,0.01799941062927246,0.01600050926208496,0.017999887466430664,0.010999917984008789
0.009999990463256836,0.01399993896484375,0.014000892639160156,0.017012357711791992,0.014986515045166016,0.018000125885009766,0.010071277618408203
0.009934186935424805,0.014993429183959961,0.014999866485595703,0.01699995994567871,0.016999006271362305,0.019000530242919922,0.010999202728271484
0.011007070541381836,0.013992071151733398,0.015008926391601562,0.01599884033203125,0.01600027084350586,0.016999244689941406,0.011000871658325195
0.010992765426635742,0.014998435974121094,0.014009952545166016,0.015990495681762695,0.01600813865661621,0.018000364303588867,0.010000467300415039
0.00999903678894043,0.012999534606933594,0.014006853103637695,0.017995595932006836,0.015997886657714844,0.017992734909057617,0.011007070541381836
0.010999917984008789,0.014000892639160156,0.01399993896484375,0.01599907875061035,0.016000747680664062,0.017999649047851562,0.010999917984008789
0.010991811752319336,0.014008045196533203,0.013999700546264648,0.015999794006347656,0.016992568969726562,0.018007278442382812,0.011001110076904297
0.0110015869140625,0.013997316360473633,0.016002178192138672,0.018988847732543945,0.01500082015991211,0.01699972152709961,0.010999917984008789
0.009999990463256836,0.014000415802001953,0.01399993896484375,0.01699972152709961,0.015000104904174805,0.017999887466430664,0.009999752044677734
0.011000394821166992,0.014000415802001953,0.013999462127685547,0.014999866485595703,0.015001535415649414,0.017998456954956055,0.009999752044677734
0.010000467300415039,0.016000032424926758,0.013999700546264648,0.015999794006347656,0.015000104904174805,0.017999649047851562,0.010000228881835938
0.009999513626098633,0.015000581741333008,0.013999700546264648,0.014999628067016602,0.014999866485595703,0.01900029182434082,0.009999990463256836
0.011000633239746094,0.013999462127685547,0.015000104904174805,0.015999317169189453,0.014999628067016602,0.017999887466430664,0.01100015640258789
0.009999990463256836,0.015000104904174805,0.01600027084350586,0.01699972152709961,0.014999628067016602,0.018999814987182617,0.011000394821166992
0.010000228881835938,0.013999700546264648,0.016000032424926758,0.01699995994567871,0.016000032424926758,0.017999887466430664,0.01100015640258789
0.010999917984008789,0.014000177383422852,0.015000104904174805,0.015999794006347656,0.015999794006347656,0.017999887466430664,0.011000394821166992
0.010056495666503906,0.014001131057739258,0.012950658798217773,0.016992807388305664,0.015000104904174805,0.01800060272216797,0.010000228881835938
0.009999275207519531,0.014000177383422852,0.015103816986083984,0.016904354095458984,0.01807403564453125,0.018917083740234375,0.012008428573608398
0.009999275207519531,0.0149993896484375,0.014000415802001953,0.01899242401123047,0.016007661819458008,0.018000125885009766,0.011014223098754883
0.010986089706420898,0.014998674392700195,0.015000104904174805,0.017999887466430664,0.016002416610717773,0.019999980926513672,0.01099085807800293
0.009999752044677734,0.014999628067016602,0.015000581741333008,0.01699972152709961,0.01599287986755371,0.019007205963134766,0.01200556755065918
0.009993791580200195,0.014000177383422852,0.01599287986755371,0.017008066177368164,0.015992403030395508,0.019998550415039062,0.011012077331542969
0.010006427764892578,0.014992952346801758,0.01500844955444336,0.020003557205200195,0.015995502471923828,0.020000457763671875,0.012001752853393555
0.009992599487304688,0.01399850845336914,0.014000654220581055,0.015999794006347656,0.015000104904174805,0.01799941062927246,0.01100015640258789
0.009999990463256836,0.014001131057739258,0.013999700546264648,0.016999244689941406,0.016000032424926758,0.017999649047851562,0.011000394821166992
0.010998010635375977,0.015000104904174805,0.01399993896484375,0.01699972152709961,0.015000104904174805,0.017999887466430664,0.011000633239746094
0.009999513626098633,0.015000104904174805,0.014057397842407227,0.015950679779052734,0.014992713928222656,0.017008543014526367,0.010999202728271484
0.009999990463256836,0.014000177383422852,0.012999773025512695,0.016992807388305664,0.01500082015991211,0.016999483108520508,0.011000394821166992
0.011998176574707031,0.015002012252807617,0.014000415802001953,0.015997886657714844,0.015000104904174805,0.016999483108520508,0.011001825332641602
0.01099848747253418,0.015000343322753906,0.012999773025512695,0.017999887466430664,0.013999700546264648,0.018000364303588867,0.010999679565429688
0.01100015640258789,0.013010501861572266,0.014998435974121094,0.017000198364257812,0.015045166015625,0.01795196533203125,0.01100015640258789
0.010993003845214844,0.01401066780090332,0.014998674392700195,0.015998363494873047,0.014999628067016602,0.01899433135986328,0.010999202728271484
0.009999990463256836,0.015000343322753906,0.014004230499267578,0.015995025634765625,0.014999866485595703,0.018000125885009766,0.01100015640258789
0.011000394821166992,0.014999866485595703,0.015001058578491211,0.017963171005249023,0.016000986099243164,0.01900172233581543,0.010998010635375977
